Request Status,Time from request creation to planned pickup,Proposed Pickup Walk Distance,Destination Lat,Destination Lng,Request Creation Month,Request Creation Day,Request Creation Hour,Request Creation Minute,Request Creation Day Of Week,Time from pickup to dropoff
Completed,38.18,488.72,42.335799082,-71.077205837,1,14,19,51,1,12.27
Completed,37.96,488.72,42.335800073,-71.077209525,1,14,19,51,1,12.77
Completed,36.76,55.76,42.326174981,-71.090253107,1,14,19,52,1,11.37
Completed,36.63,55.76,42.327062872,-71.089993604,1,14,19,53,1,12.92
Completed,20.92,55.76,42.329579487,-71.104048379,1,14,19,53,1,9.43
Completed,35.46,767.52,42.327062872,-71.089993604,1,14,19,54,1,12.68
Completed,35.26,488.72,42.343792888,-71.09810628,1,14,19,57,1,10.08
Cancelled,34.73,488.72,42.341678554,-71.098175012,1,14,19,58,1,9.67
Completed,34.67,488.72,42.3426031,-71.0970459,1,14,19,59,1,10.95
Completed,34.6,488.72,42.34260315,-71.097045802,1,14,19,59,1,10.93
Completed,23.27,488.72,42.360648023,-71.115096733,1,14,19,59,1,22.77
Completed,31.32,488.72,42.329579487,-71.104048379,1,14,20,0,1,19.03
Completed,29.01,488.72,42.330230375,-71.115282476,1,14,20,0,1,21.55
Cancelled,31.13,55.76,42.352481184,-71.123057529,1,14,20,3,1,28.92
Completed,27.38,488.72,42.346953106,-71.093556583,1,14,20,6,1,17.97
Completed,15.05,524.8,42.32891843,-71.101913005,1,14,20,7,1,3.8
Completed,25.49,488.72,42.342315687,-71.101623662,1,14,20,8,1,10.8
Completed,12.87,488.72,42.33203726,-71.111557223,1,14,20,9,1,13.23
Completed,11.68,488.72,42.3316697,-71.1093404,1,14,20,12,1,8.38
Completed,9.03,488.72,42.340120017,-71.093799993,1,14,20,15,1,5.27
Completed,8.92,882.32,42.346365084,-71.094136946,1,14,20,15,1,10.88
Completed,38.33,488.72,42.326587696,-71.086509749,1,14,20,15,1,10.45
Cancelled,6.63,488.72,42.329189843,-71.102307625,1,14,20,16,1,4.23
Cancelled,8.42,49.2,42.332400613,-71.111777499,1,14,20,16,1,15.92
Cancelled,9.24,55.76,42.3324005,-71.1117776,1,14,20,16,1,19.28
Completed,8.87,488.72,42.346365084,-71.094136946,1,14,20,18,1,11.08
Completed,15.24,55.76,42.346916184,-71.093528755,1,14,20,18,1,16.72
Completed,7.79,488.72,42.346915936,-71.093527414,1,14,20,19,1,10.5
Completed,38.21,488.72,42.341758846,-71.098342985,1,14,20,22,1,8.75
Completed,37.7,59.04,42.334282781,-71.10085655,1,14,20,23,1,6.47
Completed,37.55,488.72,42.346366818,-71.094138958,1,14,20,23,1,20.47
Completed,37.38,488.72,42.333040814,-71.109221354,1,14,20,23,1,10.42
Completed,36.93,488.72,42.333040814,-71.109221354,1,14,20,24,1,10.18
Cancelled,36.48,488.72,42.323210048,-71.086296849,1,14,20,24,1,9.3
Completed,6.52,488.72,42.346915936,-71.093527414,1,14,20,24,1,10.72
Completed,36.22,55.76,42.332454645,-71.110690199,1,14,20,24,1,19.3
Completed,4.21,55.76,42.327001895,-71.089854464,1,14,20,25,1,12.27
Completed,33.18,121.36,42.352235887,-71.123693883,1,14,20,27,1,20.73
Completed,31.8,55.76,42.33312434,-71.102290861,1,14,20,29,1,7.87
Completed,4.3,669.12,42.318014323,-71.09637592,1,14,20,29,1,26.92
Completed,3.64,55.76,42.332400613,-71.111777499,1,14,20,30,1,13.1
Completed,36.39,59.04,42.334389602,-71.100891754,1,14,20,31,1,5.65
Completed,33.69,55.76,42.331162327,-71.10625349,1,14,20,31,1,6.8
Completed,33.19,488.72,42.344248606,-71.099856757,1,14,20,31,1,5.75
Completed,33.03,488.72,42.344248606,-71.099856757,1,14,20,31,1,5.62
Cancelled,32.92,488.72,42.3423984,-71.1014677,1,14,20,31,1,5.97
Completed,0.86,488.72,42.346366818,-71.094138958,1,14,20,32,1,11.22
Cancelled,30.53,488.72,42.333241325,-71.102583893,1,14,20,33,1,9.32
Cancelled,31.15,524.8,42.345397921,-71.104332022,1,14,20,33,1,10.08
Completed,29.05,488.72,42.346798233,-71.09365683,1,14,20,34,1,28.63
Cancelled,25.04,55.76,42.332507933,-71.110755913,1,14,20,35,1,5.67
Cancelled,28.85,55.76,42.342831138,-71.099870168,1,14,20,36,1,8.1
Completed,27.8,55.76,42.331451329,-71.109596193,1,14,20,37,1,22.27
Completed,25.92,488.72,42.330395202,-71.102878936,1,14,20,37,1,24.67
Completed,26.36,488.72,42.331447611,-71.109336689,1,14,20,38,1,21.98
Completed,26.25,488.72,42.32884754,-71.100462265,1,14,20,38,1,21.28
Cancelled,23.19,1075.84,42.346950628,-71.093528755,1,14,20,40,1,22.12
Completed,37.47,488.72,42.342584812,-71.097737812,1,14,20,42,1,9.55
Completed,37.49,488.72,42.34627885,-71.094392426,1,14,20,42,1,9.72
Completed,37.24,488.72,42.34627885,-71.094392426,1,14,20,42,1,10.15
Completed,36.76,488.72,42.346916184,-71.093528755,1,14,20,42,1,8.47
Completed,35.78,488.72,42.34627885,-71.094392426,1,14,20,43,1,9.7
Completed,35.96,55.76,42.344487738,-71.082368419,1,14,20,43,1,4.98
Completed,35.94,55.76,42.346953106,-71.093556583,1,14,20,43,1,8.55
Completed,15.71,488.72,42.351844649,-71.121569909,1,14,20,45,1,17.75
Completed,18.66,488.72,42.3467982,-71.0936567,1,14,20,45,1,21.9
Completed,10.72,488.72,42.351777997,-71.123681813,1,14,20,52,1,17.5
Completed,39.99,488.72,42.329579487,-71.104048379,1,14,20,52,1,7.55
Completed,39.98,669.12,42.347035622,-71.093397662,1,14,20,52,1,7.05
Completed,39.96,488.72,42.346595783,-71.093429513,1,14,20,52,1,7.08
Completed,39.95,55.76,42.347035622,-71.093397662,1,14,20,52,1,7.05
